saguaro_number,date,buds,flowers,green_fruit,red_fruit
50,2019-07-02,0,0,2,6
50,2019-07-03,1,0,1,2
50,2019-07-04,0,0,0,3
50,2019-07-05,0,0,0,2
50,2019-07-06,0,0,0,1
50,2019-07-08,0,0,0,0
50,2019-07-09,0,0,0,0
50,2019-07-10,0,0,0,0
50,2019-07-11,0,0,0,0
50,2019-07-12,0,0,0,0
50,2019-07-13,0,0,0,0
50,2019-07-15,0,0,0,0
50,2019-07-16,0,0,0,0
50,2019-07-18,0,0,0,0
50,2019-07-19,0,0,0,0
50,2019-07-22,0,0,0,0
50,2019-07-24,0,0,0,0
50,2019-07-26,0,0,0,0
50,2019-07-27,0,0,0,0
50,2019-07-30,0,0,0,0
50,2019-08-01,0,0,0,0
50,2019-08-02,0,0,0,0
50,2020-04-06,0,0,0,0
50,2020-04-07,0,0,0,0
50,2020-04-08,0,0,0,0
50,2020-04-09,0,0,0,0
50,2020-04-10,0,0,0,0
50,2020-04-11,0,0,0,0
50,2020-04-12,0,0,0,0
50,2020-04-13,0,0,0,0
50,2020-04-14,0,0,0,0
50,2020-04-15,0,0,0,0
50,2020-04-16,0,0,0,0
50,2020-04-17,0,0,0,0
50,2020-04-18,0,0,0,0
50,2020-04-20,1,0,0,0
50,2020-04-21,1,0,0,0
50,2020-04-22,0,0,0,0
50,2020-04-23,4,0,0,0
50,2020-04-24,0,0,0,0
50,2020-04-25,9,0,0,0
50,2020-04-27,11,0,0,0
50,2020-04-28,13,0,0,0
50,2020-04-29,15,0,0,0
50,2020-04-30,20,0,0,0
50,2020-05-01,14,0,0,0
50,2020-05-02,14,0,0,0
50,2020-05-04,18,0,0,0
50,2020-05-05,18,0,0,0
50,2020-05-06,12,0,0,0
50,2020-05-07,11,1,0,0
50,2020-05-08,11,0,0,0
50,2020-05-09,11,0,0,0
50,2020-05-11,7,1,0,0
50,2020-05-12,5,2,1,0
50,2020-05-13,3,1,5,0
50,2020-05-14,4,1,3,0
50,2020-05-15,2,0,4,0
50,2020-05-16,0,0,4,0
50,2020-05-18,0,0,7,0
50,2020-05-19,1,0,7,0
50,2020-05-20,0,0,7,0
50,2020-05-21,0,0,7,0
50,2020-05-22,0,0,6,0
50,2020-05-23,0,0,7,0
50,2020-05-25,0,0,6,0
50,2020-05-26,0,0,7,0
50,2020-05-27,0,0,8,0
50,2020-05-28,1,0,7,0
50,2020-05-29,0,0,6,0
50,2020-05-30,1,0,7,0
50,2020-06-01,1,0,6,0
50,2020-06-02,0,0,7,0
50,2020-06-03,0,0,8,0
50,2020-06-04,0,0,7,0
50,2020-06-05,0,0,8,0
50,2020-06-06,0,0,7,0
50,2020-06-08,0,0,5,1
50,2020-06-09,0,0,7,0
50,2020-06-10,0,0,6,0
50,2020-06-11,2,0,3,1
50,2020-06-12,0,0,2,7
50,2020-06-15,0,0,1,1
50,2020-06-16,0,0,0,2
50,2020-06-17,0,0,0,0
50,2020-06-18,0,0,0,1
50,2020-06-19,0,0,0,0
50,2020-06-20,0,0,0,0
50,2020-06-22,0,0,0,0
50,2020-06-23,0,0,0,0
50,2020-06-24,0,0,0,0
50,2020-06-25,0,0,0,0
50,2020-06-26,0,0,0,0
50,2020-06-27,0,0,0,0
50,2020-06-29,0,0,0,0
50,2020-06-30,0,0,0,0
50,2020-07-01,0,0,0,0
50,2020-07-02,0,0,1,0
50,2020-07-03,0,0,0,0
50,2020-07-05,0,0,0,0
50,2020-07-06,0,0,0,0
50,2020-07-07,0,0,0,0
50,2020-07-08,0,0,0,0
50,2020-07-09,0,0,0,0
50,2020-07-10,0,0,0,0
50,2020-07-11,0,0,0,0
50,2020-07-13,0,0,0,0
50,2020-07-14,0,0,0,0
50,2020-07-15,0,0,0,0
50,2020-07-16,0,0,0,0
50,2020-07-17,0,0,0,0
50,2020-07-18,0,0,0,0
50,2020-07-20,0,0,0,0
50,2020-07-21,0,0,0,0
50,2020-07-22,0,0,0,0
50,2020-07-24,0,0,0,0
50,2020-07-25,0,0,0,0
50,2021-03-30,0,0,0,0
50,2021-04-02,0,0,0,0
50,2021-04-05,0,0,0,0
50,2021-04-06,0,0,0,0
50,2021-04-08,0,0,0,0
50,2021-04-09,0,0,0,0
50,2021-04-11,0,0,0,0
50,2021-04-12,0,0,0,0
50,2021-04-13,0,0,0,0
50,2021-04-14,0,0,0,0
50,2021-04-15,0,0,0,0
50,2021-04-16,0,0,0,0
50,2021-04-18,4,0,0,0
50,2021-04-19,10,0,0,0
50,2021-04-20,10,0,0,0
50,2021-04-21,18,0,0,0
50,2021-04-22,28,0,0,0
50,2021-04-23,15,0,0,0
50,2021-04-24,24,0,0,0
50,2021-04-25,37,0,0,0
50,2021-04-26,37,0,0,0
50,2021-04-27,30,0,0,0
50,2021-04-28,43,0,0,0
50,2021-04-29,40,0,0,0
50,2021-04-30,53,0,0,0
50,2021-05-01,51,0,0,0
50,2021-05-02,62,0,0,0
50,2021-05-03,73,0,0,0
50,2021-05-04,74,0,0,0
50,2021-05-05,72,0,0,0
50,2021-05-06,72,0,0,0
50,2021-05-07,74,0,0,0
50,2021-05-08,71,0,0,0
50,2021-05-11,64,6,0,0
50,2021-05-12,65,7,0,1
50,2021-05-13,69,3,0,0
50,2021-05-14,64,3,0,0
50,2021-05-15,49,9,1,0
50,2021-05-18,40,2,3,0
50,2021-05-19,37,6,3,0
50,2021-05-20,27,6,4,0
50,2021-05-21,27,9,5,0
50,2021-05-23,15,6,7,0
50,2021-05-25,12,0,13,0
50,2021-05-26,8,3,11,0
50,2021-05-27,5,2,13,0
50,2021-05-28,7,0,15,0
50,2021-05-30,3,2,14,0
50,2021-05-31,1,2,23,0
50,2021-06-01,2,0,19,0
50,2021-06-02,0,0,20,0
50,2021-06-04,0,0,22,0
50,2021-06-06,0,0,24,1
50,2021-06-07,0,0,25,0
50,2021-06-08,0,0,24,1
50,2021-06-09,0,0,19,0
50,2021-06-10,0,0,27,0
50,2021-06-11,0,0,21,0
50,2021-06-12,0,0,24,0
50,2021-06-14,0,0,21,3
50,2021-06-15,0,0,19,3
50,2021-06-16,0,0,23,0
50,2021-06-17,0,0,21,0
50,2021-06-18,0,0,17,0
50,2021-06-19,0,0,17,0
50,2021-06-21,0,0,14,4
50,2021-06-22,0,0,8,12
50,2021-06-23,0,0,8,7
50,2021-06-24,0,0,7,8
50,2021-06-25,0,0,4,4
50,2021-06-27,0,0,3,4
50,2021-06-28,0,0,0,3
50,2021-06-29,0,0,0,2
50,2021-06-30,0,0,0,2
50,2021-07-01,0,0,0,1
50,2021-07-02,0,0,0,0
50,2021-07-03,0,0,0,0
50,2021-07-06,0,0,0,0
50,2021-07-08,0,0,0,0
50,2021-07-09,0,0,0,0
50,2021-07-10,0,0,0,0
50,2021-07-12,0,0,0,0
50,2021-07-13,0,0,0,0
50,2021-07-15,1,0,0,0
50,2021-07-16,0,0,0,0
50,2021-07-17,0,0,0,0
50,2021-07-19,0,0,0,0
50,2021-07-21,0,0,0,0
50,2021-07-23,0,0,0,0
50,2022-03-30,0,0,0,0
50,2022-03-31,0,0,1,0
50,2022-04-04,0,0,0,0
50,2022-04-05,0,0,0,0
50,2022-04-09,0,0,0,0
50,2022-04-11,0,0,0,0
50,2022-04-12,0,0,0,0
50,2022-04-14,0,0,0,0
50,2022-04-15,0,0,0,0
50,2022-04-19,3,0,0,0
50,2022-04-20,3,0,0,0
50,2022-04-21,4,0,0,0
50,2022-04-22,10,0,0,0
50,2022-04-23,6,0,0,0
50,2022-04-25,10,0,0,0
50,2022-04-27,8,0,0,0
50,2022-04-28,10,0,0,0
50,2022-04-29,14,0,0,0
50,2022-04-30,4,0,0,0
50,2022-05-02,5,0,0,0
50,2022-05-04,8,0,0,0
50,2022-05-07,4,0,0,0
50,2022-05-10,7,0,0,0
50,2022-05-11,8,0,0,0
50,2022-05-12,6,0,1,0
50,2022-05-13,7,0,0,0
50,2022-05-14,9,0,0,0
50,2022-05-16,7,0,0,0
50,2022-05-17,9,0,0,0
50,2022-05-19,5,0,0,0
50,2022-05-20,5,2,0,0
50,2022-05-21,6,0,0,0
50,2022-05-23,4,0,0,0
50,2022-05-24,2,2,0,0
50,2022-05-25,2,1,0,0
50,2022-05-27,0,0,1,0
50,2022-05-28,0,0,1,0
50,2022-05-31,0,0,1,0
50,2022-06-02,0,0,1,0
50,2022-06-04,0,0,1,0
50,2022-06-06,0,0,1,0
50,2022-06-07,0,0,1,0
50,2022-06-08,0,0,1,0
50,2022-06-10,0,0,1,0
50,2022-06-11,8,0,0,0
50,2022-06-13,0,0,0,0
50,2022-06-14,0,0,0,0
50,2022-06-15,0,0,0,0
50,2022-06-17,0,0,0,0
50,2022-06-18,0,0,0,0
50,2022-06-21,0,0,0,0
50,2022-06-23,0,0,1,0
50,2022-06-24,0,0,0,0
50,2022-06-25,0,0,0,0
50,2022-06-27,0,0,0,0
50,2022-06-28,0,0,0,0
50,2022-06-29,0,0,0,0
50,2022-07-01,0,0,0,0
50,2022-07-02,0,0,0,0
50,2022-07-05,0,0,0,0
50,2022-07-07,0,0,0,0
50,2022-07-08,0,0,0,0
50,2022-07-09,0,0,0,0
50,2022-07-13,0,0,0,0
50,2023-01-01,0,0,0,0
50,2023-04-06,0,0,0,0
50,2023-04-08,0,0,0,0
50,2023-04-10,0,0,0,0
50,2023-04-13,0,0,0,0
50,2023-04-14,0,0,0,0
50,2023-04-17,0,0,0,0
50,2023-04-19,0,0,0,0
50,2023-04-20,0,0,0,0
50,2023-04-22,0,0,0,0
50,2023-04-24,0,0,0,0
50,2023-04-25,7,0,0,0
50,2023-04-28,18,0,0,0
50,2023-04-29,22,0,0,0
50,2023-05-01,29,0,0,0
50,2023-05-02,36,0,0,0
50,2023-05-04,38,0,0,0
50,2023-05-06,49,0,0,0
50,2023-05-08,45,0,0,0
50,2023-05-09,25,7,0,0
50,2023-05-11,81,0,0,0
50,2023-05-12,90,0,0,0
50,2023-05-15,84,1,0,0
50,2023-05-16,89,0,0,0
50,2023-05-17,84,5,0,0
50,2023-05-18,71,4,0,0
50,2023-05-19,69,5,0,0
50,2023-05-20,71,5,1,0
50,2023-05-22,54,6,8,0
50,2023-05-23,42,11,15,0
50,2023-05-24,35,9,17,0
50,2023-05-25,42,4,16,0
50,2023-05-26,30,8,26,0
50,2023-05-27,28,5,23,0
50,2023-05-29,17,5,34,0
50,2023-05-31,13,5,29,0
50,2023-06-01,10,4,35,0
50,2023-06-02,8,3,34,0
50,2023-06-03,6,0,40,0
50,2023-06-05,2,0,56,0
50,2023-06-06,0,0,51,0
50,2023-06-07,0,0,48,0
50,2023-06-08,0,0,48,0
50,2023-06-09,0,0,48,2
50,2023-06-10,0,0,46,0
50,2023-06-12,0,0,49,0
50,2023-06-13,0,0,46,0
50,2023-06-15,2,0,54,1
50,2023-06-16,0,0,39,2
50,2023-06-17,4,0,40,2
50,2023-06-20,4,0,37,6
50,2023-06-21,1,0,33,8
50,2023-06-23,1,0,29,7
50,2023-06-26,1,0,23,13
50,2023-06-27,1,0,17,11
50,2023-06-30,1,0,9,10
50,2023-07-01,0,0,5,11
50,2023-07-05,0,0,0,13
50,2023-07-06,0,0,0,6
50,2023-07-07,0,0,0,6
50,2023-07-11,0,0,0,3
50,2023-07-18,0,0,0,0
50,2023-07-21,0,0,0,0
