saguaro_number,date,buds,flowers,green_fruit,red_fruit
30,2019-07-19,0,0,0,0
30,2019-07-22,0,0,0,0
30,2019-07-24,0,0,0,0
30,2019-07-26,0,0,0,0
30,2019-07-27,0,0,0,0
30,2019-07-30,0,0,0,0
30,2019-08-01,0,0,0,0
30,2019-08-02,0,0,0,0
30,2020-04-06,0,0,0,0
30,2020-04-07,0,0,0,0
30,2020-04-08,0,0,0,0
30,2020-04-09,0,0,0,0
30,2020-04-10,0,0,0,0
30,2020-04-11,0,0,0,0
30,2020-04-12,0,0,0,0
30,2020-04-13,0,0,0,0
30,2020-04-14,0,0,0,0
30,2020-04-15,0,0,0,0
30,2020-04-16,0,0,0,0
30,2020-04-17,0,0,0,0
30,2020-04-18,0,0,0,0
30,2020-04-20,0,0,0,0
30,2020-04-21,0,0,0,0
30,2020-04-22,0,0,0,0
30,2020-04-23,0,0,0,0
30,2020-04-24,0,0,0,0
30,2020-04-25,13,0,0,0
30,2020-04-27,3,0,0,0
30,2020-04-28,7,0,0,0
30,2020-04-29,25,0,0,0
30,2020-04-30,25,0,0,0
30,2020-05-01,2,0,0,0
30,2020-05-02,37,0,0,0
30,2020-05-04,53,0,0,0
30,2020-05-05,51,0,0,0
30,2020-05-06,75,0,0,0
30,2020-05-07,77,0,0,0
30,2020-05-08,78,0,0,0
30,2020-05-09,75,1,0,0
30,2020-05-11,73,3,0,0
30,2020-05-12,53,7,0,0
30,2020-05-13,66,4,0,0
30,2020-05-14,77,3,0,0
30,2020-05-15,72,3,0,0
30,2020-05-16,65,10,0,0
30,2020-05-18,72,4,0,0
30,2020-05-19,64,5,0,0
30,2020-05-20,58,3,5,0
30,2020-05-21,51,6,11,0
30,2020-05-22,48,3,13,0
30,2020-05-23,40,7,14,0
30,2020-05-25,34,0,7,0
30,2020-05-26,42,4,16,0
30,2020-05-27,10,0,4,0
30,2020-05-28,23,1,36,0
30,2020-05-29,15,1,46,0
30,2020-05-30,5,0,42,0
30,2020-06-01,1,0,35,0
30,2020-06-02,0,0,32,0
30,2020-06-03,0,0,31,0
30,2020-06-04,1,0,30,0
30,2020-06-05,1,0,18,0
30,2020-06-06,0,0,31,0
30,2020-06-08,2,0,15,0
30,2020-06-09,0,0,24,0
30,2020-06-10,0,0,25,0
30,2020-06-11,0,0,32,0
30,2020-06-12,0,0,33,0
30,2020-06-15,4,0,15,0
30,2020-06-16,0,0,30,3
30,2020-06-17,0,0,21,2
30,2020-06-18,2,0,26,1
30,2020-06-19,0,0,15,3
30,2020-06-20,0,0,25,11
30,2020-06-22,0,0,6,8
30,2020-06-23,0,0,13,3
30,2020-06-24,0,0,0,0
30,2020-06-25,1,0,14,5
30,2020-06-26,2,0,0,0
30,2020-06-27,0,0,6,10
30,2020-06-29,0,0,1,7
30,2020-06-30,0,0,0,6
30,2020-07-01,0,0,0,0
30,2020-07-02,0,0,0,0
30,2020-07-03,0,0,1,0
30,2020-07-05,0,0,0,0
30,2020-07-06,0,0,0,0
30,2020-07-07,0,0,0,0
30,2020-07-08,0,0,0,0
30,2020-07-09,0,0,0,0
30,2020-07-11,0,0,0,0
30,2020-07-13,0,0,0,0
30,2020-07-14,0,0,0,0
30,2020-07-15,0,0,0,0
30,2020-07-16,0,0,0,0
30,2020-07-17,0,0,0,0
30,2020-07-18,0,0,0,0
30,2020-07-20,0,0,0,0
30,2020-07-21,0,0,0,0
30,2020-07-22,0,0,0,0
30,2020-07-24,0,0,0,0
30,2020-07-25,0,0,0,0
30,2021-03-30,0,0,0,0
30,2021-04-02,0,0,0,0
30,2021-04-05,0,0,0,0
30,2021-04-06,0,0,0,0
30,2021-04-08,0,0,0,0
30,2021-04-09,0,0,0,0
30,2021-04-11,0,0,0,0
30,2021-04-12,0,0,0,0
30,2021-04-13,0,0,0,0
30,2021-04-14,0,0,0,0
30,2021-04-15,0,0,0,0
30,2021-04-16,0,0,0,0
30,2021-04-18,0,0,0,0
30,2021-04-19,1,0,0,0
30,2021-04-20,0,0,0,0
30,2021-04-21,13,0,0,0
30,2021-04-22,9,0,0,0
30,2021-04-23,0,0,0,0
30,2021-04-24,20,0,0,0
30,2021-04-25,14,0,0,0
30,2021-04-26,0,0,0,0
30,2021-04-27,23,0,0,0
30,2021-04-29,5,0,0,0
30,2021-04-30,24,0,0,0
30,2021-05-01,25,0,0,0
30,2021-05-02,36,0,0,0
30,2021-05-03,41,0,0,0
30,2021-05-05,56,0,0,0
30,2021-05-06,46,0,0,0
30,2021-05-07,60,0,0,0
30,2021-05-08,65,0,0,0
30,2021-05-10,61,1,0,0
30,2021-05-11,60,2,0,0
30,2021-05-12,47,4,0,0
30,2021-05-13,59,3,0,0
30,2021-05-14,63,3,0,0
30,2021-05-15,47,5,0,0
30,2021-05-18,46,8,2,0
30,2021-05-19,56,2,3,1
30,2021-05-20,42,4,0,0
30,2021-05-21,40,5,2,0
30,2021-05-23,42,3,1,0
30,2021-05-25,29,2,3,0
30,2021-05-26,16,6,2,0
30,2021-05-27,19,4,6,0
30,2021-05-28,16,2,6,0
30,2021-05-30,1,2,16,0
30,2021-05-31,5,0,18,0
30,2021-06-01,5,0,8,0
30,2021-06-02,2,0,1,0
30,2021-06-04,0,0,11,0
30,2021-06-06,0,0,4,0
30,2021-06-07,1,1,9,0
30,2021-06-08,1,0,10,0
30,2021-06-09,1,0,14,0
30,2021-06-10,0,0,11,0
30,2021-06-11,0,0,12,0
30,2021-06-12,0,0,11,0
30,2021-06-14,0,0,12,0
30,2021-06-15,0,0,12,0
30,2021-06-16,0,0,12,0
30,2021-06-18,0,0,12,0
30,2021-06-19,0,0,10,0
30,2021-06-21,0,0,8,1
30,2021-06-22,0,0,10,1
30,2021-06-23,0,0,8,1
30,2021-06-24,0,0,7,0
30,2021-06-25,0,0,7,0
30,2021-06-27,0,0,9,0
30,2021-06-28,0,0,5,3
30,2021-06-29,0,0,1,4
30,2021-06-30,0,0,0,6
30,2021-07-01,0,0,0,2
30,2021-07-02,0,0,0,1
30,2021-07-03,0,0,0,0
30,2021-07-06,0,0,0,0
30,2021-07-08,1,0,0,0
30,2021-07-09,0,0,0,0
30,2021-07-10,1,0,0,0
30,2021-07-12,0,0,0,0
30,2021-07-13,0,0,0,0
30,2021-07-15,0,0,0,0
30,2021-07-16,0,0,0,0
30,2021-07-17,0,0,0,0
30,2021-07-19,0,0,0,0
30,2021-07-21,0,0,0,0
30,2021-07-23,1,0,0,0
30,2022-03-30,0,0,0,0
30,2022-03-31,0,0,0,0
30,2022-04-04,0,0,0,0
30,2022-04-05,0,0,0,0
30,2022-04-06,0,0,0,0
30,2022-04-09,0,0,0,0
30,2022-04-12,0,0,0,0
30,2022-04-14,0,0,0,1
30,2022-04-15,0,0,0,0
30,2022-04-18,0,0,0,0
30,2022-04-19,0,0,0,0
30,2022-04-20,0,0,0,2
30,2022-04-21,0,0,0,0
30,2022-04-22,0,0,0,0
30,2022-04-23,0,0,0,0
30,2022-04-25,0,0,0,0
30,2022-04-27,6,0,0,1
30,2022-04-28,8,0,0,0
30,2022-04-29,13,0,0,0
30,2022-04-30,10,0,0,0
30,2022-05-02,13,0,0,0
30,2022-05-04,18,0,0,0
30,2022-05-07,22,0,0,0
30,2022-05-10,22,0,0,0
30,2022-05-11,27,0,0,0
30,2022-05-12,28,0,0,0
30,2022-05-13,27,0,0,0
30,2022-05-14,29,1,0,0
30,2022-05-16,23,4,0,0
30,2022-05-17,24,2,1,0
30,2022-05-19,19,0,5,0
30,2022-05-20,13,2,3,0
30,2022-05-21,18,0,5,0
30,2022-05-23,19,0,5,0
30,2022-05-24,17,0,6,0
30,2022-05-25,5,6,6,0
30,2022-05-27,6,1,7,0
30,2022-05-28,3,0,9,0
30,2022-05-31,0,0,12,0
30,2022-06-01,3,0,11,0
30,2022-06-04,2,0,12,0
30,2022-06-06,1,0,14,0
30,2022-06-07,1,0,13,0
30,2022-06-08,1,0,13,0
30,2022-06-10,2,0,19,0
30,2022-06-11,1,0,14,0
30,2022-06-13,2,0,15,0
30,2022-06-14,1,0,15,0
30,2022-06-15,0,1,7,0
30,2022-06-17,1,0,14,0
30,2022-06-18,0,0,12,0
30,2022-06-21,0,0,10,2
30,2022-06-23,0,0,11,0
30,2022-06-24,3,0,7,0
30,2022-06-25,0,0,8,1
30,2022-06-27,0,0,7,3
30,2022-06-28,0,0,6,1
30,2022-06-29,0,0,4,3
30,2022-07-01,0,0,1,3
30,2022-07-02,0,0,1,2
30,2022-07-05,0,0,0,1
30,2022-07-07,0,0,0,0
30,2022-07-08,0,0,0,0
30,2022-07-09,0,0,0,0
30,2022-07-13,0,0,1,0
30,2023-01-01,1,0,39,1
30,2023-04-06,0,0,0,0
30,2023-04-08,0,0,0,0
30,2023-04-10,1,0,0,0
30,2023-04-13,0,0,0,0
30,2023-04-14,2,0,0,0
30,2023-04-17,0,0,0,0
30,2023-04-19,0,0,0,0
30,2023-04-20,0,0,0,1
30,2023-04-22,0,0,0,0
30,2023-04-24,0,0,0,0
30,2023-04-25,1,0,0,0
30,2023-04-28,4,0,0,0
30,2023-04-29,7,0,0,0
30,2023-05-01,13,0,0,0
30,2023-05-02,16,0,0,0
30,2023-05-04,26,0,0,0
30,2023-05-06,35,0,0,0
30,2023-05-08,35,0,0,0
30,2023-05-09,41,0,0,0
30,2023-05-11,49,0,0,0
30,2023-05-12,57,0,0,0
30,2023-05-15,63,1,0,0
30,2023-05-16,68,1,0,0
30,2023-05-17,79,0,0,0
30,2023-05-18,91,4,0,0
30,2023-05-19,84,2,0,0
30,2023-05-20,78,3,0,0
30,2023-05-22,73,4,0,0
30,2023-05-23,69,6,2,0
30,2023-05-24,74,9,0,0
30,2023-05-25,69,6,2,0
30,2023-05-26,57,5,4,0
30,2023-05-27,47,8,4,0
30,2023-05-29,50,5,9,0
30,2023-05-31,30,6,21,0
30,2023-06-01,29,7,21,0
30,2023-06-02,28,4,28,0
30,2023-06-03,28,11,18,0
30,2023-06-05,22,6,22,0
30,2023-06-06,12,6,35,0
30,2023-06-08,11,2,43,0
30,2023-06-09,7,0,40,0
30,2023-06-10,2,1,47,0
30,2023-06-12,2,0,51,0
30,2023-06-13,0,0,46,0
30,2023-06-15,1,1,43,0
30,2023-06-16,0,0,46,0
30,2023-06-17,7,0,12,0
30,2023-06-20,0,0,50,0
30,2023-06-21,0,0,43,0
30,2023-06-23,0,0,41,3
30,2023-06-27,0,0,37,7
30,2023-06-30,0,0,35,3
30,2023-07-01,0,0,30,7
30,2023-07-05,4,0,15,3
30,2023-07-07,0,0,15,10
30,2023-07-11,0,0,2,13
30,2023-07-18,0,0,0,0
30,2023-07-21,0,0,0,0
